term_ID,HPO_term_name,phecode,phecode_string
31523,Salivary gland oncocytoma,"",
31524,Ampulla of Vater carcinoma,"",
31525,Keratoacanthoma,"",
31526,Subretinal fluid,"",
31527,Intraretinal fluid,"",
31528,Subretinal deposits,"",
31529,Focal subretinal deposits,"",
31530,Multifocal subretinal deposits,"",
31531,Sub-RPE deposits,"",
31532,Focal sub-RPE deposits,"",
31533,Multifocal sub-RPE deposits,"",
31534,Passive dorsiflexion of the 5th finger more than 90 degrees,"",
31535,Increased theta frequency activity in EEG,"",
31536,Separate origin of the left anterior descending and left circumflex artery,"",
31537,Anomalous origin of the left circumflex artery from the right coronary artery,"",
31538,Abnormal dermoepidermal junction morphology,"",
31539,Linear IgA deposits along the epidermal basement membrane zone,"",
31540,Linear IgG deposits along the epidermal basement membrane zone,"",
31541,Linear C3 deposits along the epidermal basement membrane zone,"",
31542,Myelin-like whorls in vacuolated fibers,"",
31544,Elevated propionylcarnitine level,"",
31545,Abnormally low T cell receptor excision circle level,"",
31547,Abnormal QT interval,426.8,Other cardiac conduction disorders
31548,Follicular infundibulum tumor,"",
31549,Lymphocytoma cutis,"",
31550,Abnormal flow cytometry test rest,"",
31551,Reduced cell surface marker level,"",
31552,Reduced fibroblast surface marker level,"",
31553,Reduced granulocyte surface marker level,"",
31554,Reduced granulocyte CD55 level,"",
31555,Reduced granulocyte CD59 level,"",
31556,Reduced granulocyte CD16 level,"",
31557,Reduced fibroblast CD55 level,"",
31558,Reduced fibroblast CD59 level,"",
31559,Reduced fibroblast CD16 level,"",
31560,Coronary cameral fistula,"",
31561,Coronary cameral fistula to right ventricle,"",
31562,Balanced double aortic arch,"",
31563,Coronary arteriovenous fistula,"",
31564,Bronchial isomerism,"",
31565,Abdominal situs ambiguus,759,Other and unspecified congenital anomalies
31567,Abnormal aortic valve cusp morphology,"",
31568,Thickened aortic valve cusp,"",
31569,Absent aortic valve cusps,"",
31570,Tessier number 0 facial cleft,"",
31571,Paramedian facial cleft,"",
31572,Tessier number 1 facial cleft,"",
31573,Tessier number 2 facial cleft,"",
31574,Orbital cleft,"",
31575,Tessier number 3 facial cleft,"",
31576,Tessier number 4 facial cleft,"",
31577,Tessier number 5 facial cleft,"",
31578,Tessier number 6 facial cleft,"",
31579,Tessier number 7 facial cleft,"",
31580,Tessier number 8 facial cleft,"",
31581,Tessier number 9 facial cleft,"",
31582,Tessier number 10 facial cleft,"",
31583,Tessier number 11 facial cleft,"",
31584,Tessier number 12 facial cleft,"",
31585,Tessier number 13 facial cleft,"",
31586,Tessier number 14 facial cleft,"",
31587,Tessier number 30 facial cleft,"",
31588,Unhappy demeanor,"",
31589,Suicidal ideation,297.1,Suicidal ideation
31590,Asthenopia,"",
31591,Enlarged Eustachian valve,"",
31592,Situs inversus with levocardia,759,Other and unspecified congenital anomalies
31593,Abnormal PR interval,"",
31594,PR segment depression,"",
31595,Abnormal P wave,"",
31596,Abnormal PR segment,"",
31597,PR segment elevation,"",
31598,Notched P wave,"",
31599,P mitrale,"",
31600,P wave inversion,"",
31601,P pulmonale,"",
31602,Abnormal mucociliary clearance,"",
31603,Impaired nasal mucociliary clearance,"",
31604,Agenesis of the carotid canal,"",
31605,Abnormality of fundus pigmentation,"",
31606,Retinal cotton wool spot,"",
31607,Pelvic organ prolapse,618,Genital prolapse
31609,Geographic atrophy,362.7,Hereditary retinal dystrophies
31610,Recurrent should dislocation,"",
31611,Sub-inner limiting membrane hemorrhage,"",
31613,Inferior chorioretinal coloboma,"",
31614,Inferior retinal coloboma,"",
31615,Hypopyon,371.1,"Uveitis, noninfectious or NOS"
31616,Anterior chamber flare,"",
31618,Anterior chamber flare grade 1+,"",
31619,Anterior chamber flare grade 2+,"",
31620,Anterior chamber flare grade 3+,"",
31621,Anterior chamber flare grade 4+,"",
31622,Brown anomaly,"",
31623,Brow ptosis,374.3,Ptosis of eyelid
31624,Moderate myopia,367.1,Myopia
31625,Pseudoaneurysm,"",
31626,Coronary ostial atresia,"",
31627,Globus pallidus calcification,"",
31628,Aborted sudden cardiac death,"",
31629,Impaired tandem gait,"",
31630,Abnormal subpleural morphology,"",
31631,Subpleural honeycombing,"",
31632,Anomalous origin of the right subclavian artery from the descending aorta,"",
31633,Isolation of the left subclavian artery,"",
31634,Anomalous origin of the left common carotid artery from the main pulmonary artery,"",
31635,Anomalous origin of the left common carotid artery from the brachiocephalic artery,"",
31636,Anomalous origin of the right common carotid artery from the aorta,"",
31637,Right coronary artery ostial atresia,"",
31638,Anomalous origin of the left anterior descending artery from the pulmonary artery,"",
31639,Absent left main coronary artery,"",
31640,Abnormal radial artery morphology,"",
31643,Fusiform ascending tubular aorta aneurysm,"",
31644,Fusiform abdominal aortic aneurysm,"",
31645,Saccular abdominal aortic aneurysm,"",
31646,Fusiform aortic arch aneurysm,"",
31647,Saccular aortic arch aneurysm,"",
31648,Penetrating aortic ulcer,"",
31649,Aortic rupture,442.1,Aortic aneurysm
31650,Abnormal atrioventricular valve physiology,"",
31651,Abnormal tricuspid valve physiology,"",
31652,Abnormal aortic valve physiology,"",
31653,Abnormal heart valve physiology,"",
31654,Abnormal pulmonary valve physiology,"",
31655,Quadricuspid aortic valve,"",
31656,Sytolic anterior motion of the mitral valve,"",
31657,Abnormal heart sound,"",
31658,Third heart sound,"",
31659,Fourth heart sound,"",
31660,Loud first heart sound,"",
31661,Abnormal second heart sound,396,Abnormal heart sounds
31662,Fixed splitting of the second heart sound,"",
31663,Paradoxical splitting of the second heart sound,"",
31664,Systolic heart murmur,396,Abnormal heart sounds
31665,Midsystolic murmur,"",
31666,Late sytolic murmur,"",
31667,Holosystolic murmur,"",
31668,Diastolic heart murmur,"",
31669,Middiastolic murmur,"",
31670,Continuous heart murmur,"",
31671,Typical atrial flutter,"",
31672,Reverse typical atrial flutter,"",
31673,Orthodromic atrioventricular reentrant tachycardia,"",
31674,Antidromic atrioventricular reentrant tachycardia,"",
31675,Fascicular left ventricular tachycardia,"",
31676,Monomorphic ventricular tachycardia,"",
31677,Polymorphic ventricular tachycardia,"",
31678,Atherosclerotic lesion,"",
31679,Type I atherosclerotic lesion,"",
31680,Type II atherosclerotic lesion,"",
31681,Type III atherosclerotic lesion,"",
31682,Type V atherosclerotic lesion,"",
31683,Type VI atherosclerotic lesion,"",
31684,Renal artery atherosclerosis,"",
31685,Abnormal stool composition,"",
31686,Increased stool alpha1-antitrypsin concentration,"",
31687,Abnormally loud pulmonic component of the second heart sound,"",
31688,Erythroid dysplasia,"",
31689,Megakaryocyte dysplasia,"",
31690,Opportunistic infection,"",
31691,Severe viral infection,"",
31692,Severe cytomegalovirus infection,"",
31693,Severe Epstein Barr virus infection,"",
31694,Severe adenovirus infection,"",
31695,Severe parainfluenza infection,"",
31696,Disseminated viral infection,"",
31697,Disseminated infection with live vaccine virus,"",
31698,Disseminated Bacillus Calmette-Guerin infection,"",
31699,Disseminated cryptosporidium infection,"",
31700,Invasive parasitic infection,"",
31701,Anterior chamber inflammatory cells,"",
31702,Anterior chamber red blood cells,"",
31703,Abnormal ear morphology,"",
31704,Abnormal ear physiology,"",
31705,Compensatory head posture,"",
31706,Compensatory chin depression,"",
31707,Compensatory face turn to the right,"",
31708,Compensatory face turn to the left,"",
31709,Compensatory head tilt to the right shoulder,"",
31710,Compensatory head tilt to the left shoulder,"",
31711,Asymmetric abdominal aortic aneurysm,"",
31713,Constant exotropia,"",
31714,Distance exotropia,"",
31715,Near exotropia,"",
31716,Cyclic exotropia,"",
31717,Alternating exotropia,378.1,Strabismus (not specified as paralytic)
31718,Consecutive exotropia,378.1,Strabismus (not specified as paralytic)
31719,True distance exotropia,378.1,Strabismus (not specified as paralytic)
31720,Simulated distance exotropia,378.1,Strabismus (not specified as paralytic)
31721,Sensory exotropia,378.1,Strabismus (not specified as paralytic)
31722,Near esotropia,"",
31723,Secondary esotropia,"",
31724,Microtropia,"",
31725,Hypophoria,"",
31726,Incyclotropia,"",
31727,Excyclotropia,"",
31728,Mild hypermetropia,"",
31729,Moderate hypermetropia,"",
31730,Axial myopia,"",
31731,Increased tear production,"",
31732,Increased basal tear production,"",
31733,Reflex tearing,"",
31734,Lacrimal pump failure,"",
31736,Involutional entropion,"",
31737,Cicatricial entropion,374.1,Ectropion or entropion
31738,Mechanical entropion,374.1,Ectropion or entropion
31739,Abnormal oblique muscle physiology,"",
31740,Abnormal horizontal rectus muscle physiology,"",
31741,Inferior oblique muscle underaction,"",
31742,Inferior rectus muscle underaction,"",
31743,Inferior rectus muscle overaction,"",
31744,Superior rectus muscle weakness,"",
31745,Superior rectus muscle overaction,"",
31746,Superior rectus muscle rescriction,"",
31747,Superior rectus muscle underaction,"",
31748,Abnormal vertical rectus muscle physiology,"",
31749,Abnormal lateral rectus muscle physiology,"",
31750,Lateral rectus muscle weakness,"",
31751,Lateral rectus muscle underaction,"",
31752,Lateral rectus muscle overaction,"",
31753,Medial rectus muscle weakness,"",
31754,Medial rectus muscle overaction,"",
31755,Abnormal rectus muscle physiology,"",
31756,Medial rectus muscle underaction,"",
31757,Medial rectus muscle restriction,"",
31758,Lateral rectus muscle restriction,"",
31759,Basic (constant) esotropia,"",
31760,Non-accomodative esotropia,"",
31761,Infantile (constant) esotropia,"",
31762,Distance esotropia,"",
31763,Cyclic esotropia,"",
31764,Fully accomodative esotropia,"",
31765,Partially accomodative esotropia,"",
31766,Convergence excess esotropia,"",
31767,Consecutive esotropia,"",
31768,Parafoveal fixation,"",
31769,Peripheral fixation,"",
31770,Epicanthus palpebralis,"",
31771,Epicanthus tarsalis,"",
31772,Abnormal posterior circulating artery morphology,"",
31773,Posterior communicating artery aneurysm,"",
31774,Posterior communicating artery infundibulum,"",
31775,Neurogenic strabismus,"",
31776,Cyclotropia,378.1,Strabismus (not specified as paralytic)
31777,Cyclophoria,378.1,Strabismus (not specified as paralytic)
31778,Incyclophoria,"",
31779,Excyclophoria,"",
31780,Eosinophilic ascites,"",
31781,Microtropia with identity,"",
31782,Microtropia without identity,"",
31783,Absent coronary sinus,"",
31784,Abnormal ascending aorta morphology,"",
31785,Abnormal eyelid movement,"",
31786,Cogan lid twitch,"",
31787,Oblique astigmatism,"",
31788,With the rule astigmatism,"",
31789,Against the rule astigmatism,"",
31790,Mixed astigmatism,"",
31791,Lenticular astigmatism,"",
31792,Irregular astigmatism,367.2,Astigmatism
31793,Increased serum leptin,"",
31794,Decreased circulating glycerol level,"",
31795,Abnormal circulating glycerol level,"",
31798,Elevated apolipoprotein B level,"",
31799,Decreased apolipoprotein AI level,"",
31800,Elevated apolipoprotein A-II level,"",
31801,Vocal cord dysfunction,"",
31803,Fundus hemorrhage,"",
31804,Premacular hemorrhage,"",
31805,Intraretinal hemorrhage,"",
40004,Abnormality of corneal shape,"",
40007,Absent pigmentation of chest,"",
40008,Aplasia of facial bones,"",
40011,Flat posterior fossa,"",
40013,Decreased mitochondrial number,"",
40015,Increased activity of mitochondrial respiratory chain,"",
40017,Protruding coccyx,"",
40018,Clinodactyly of hallux,"",
40020,Radial deviation of the 5th finger,"",
40021,Radial deviation of the thumb,"",
40022,Clinodactyly of the 2nd finger,"",
40023,Clinodactyly of the thumb,"",
40024,Clinodactyly of the 3rd finger,"",
40030,Chorioretinal hypopigmentation,"",
40031,Chorioretinal hyperpigmentation,"",
40032,Hypoplasia of the upper eyelids,"",
40033,Aplasia/Hypoplasia of the fifth metatarsal bone,"",
40034,Abnormality of the second metatarsal bone,"",
40035,Abnormality of the fourth metatarsal bone,"",
40039,Onycholysis of fingernails,"",
40040,Onycholysis of toenails,"",
40042,Aplasia of the eccrine sweat glands,"",
40043,Hypoplasia of the eccrine sweat glands,"",
40044,Hypoplasia of the diaphragm,"",
40045,Abnormality of the hemidiaphragms,"",
40046,Abnormality of the left hemidiaphragm,"",
40048,Aplasia of the left hemidiaphragm,"",
40050,Sparse upper eyelashes,"",
40051,Abnormality of upper eyelashes,"",
40052,Abnormality of lower eyelashes,"",
40053,Long lower eyelashes,"",
40054,Short upper eyelashes,"",
40055,Short lower eyelashes,"",
40056,Absent upper eyelashes,"",
40057,Abnormality of nasal hair,"",
40059,Calcification of ribs,"",
40061,Osteosclerosis of the radius,"",
40062,Slender radius,"",
40063,Decreased adipose tissue,"",
40064,Abnormality of limbs,"",
40065,Abnormal morphology of bones of the upper limbs,"",
40066,Abnormal morphology of bones of the lower limbs,"",
40068,Abnormality of limb bone,"",
40069,Abnormality of lower limb bone,"",
40070,Abnormality of upper limb bone,"",
40071,Abnormal morphology of ulna,"",
40072,Abnormality of forearm bone,"",
40073,Abnormal forearm bone morphology,"",
40077,Abnormal concentration of calcium in blood,"",
40087,Abnormality of folate in blood,"",
40088,Abnormal lymphocyte count,"",
40089,Abnormal natural killer cell count,288,Diseases of white blood cells
40090,Abnormality of the tympanic membrane,"",
40091,Asymmetry of the size of ears,"",
40092,Asymmetry of the shape of the ears,"",
40093,Asymmetry of the position of the ears,"",
40095,Neoplasm of the outer ear,"",
40096,Neoplasm of the inner ear,"",
40097,Neoplasm of the ceruminal gland,"",
40098,Basalioma of the outer ear,"",
40099,Abnormality of the round window,"",
40100,Abnormality of the vestibular window,"",
40101,Cutaneous atresia of the external auditory canal,"",
40102,Osseous atresia of the external auditory canal,"",
40103,Cutaneous stenosis of the external auditory canal,"",
40104,Osseous stenosis of the external auditory canal,"",
40106,Morphological abnormality of the lateral semicircular canal,"",
40107,Morphological abnormality of the posterior semicircular canal,"",
40108,Morphological abnormality of the anterior semicircular canal,"",
40109,Morphological abnormality of the utricle,"",
40110,Morphological abnormality of the saccule,"",
40112,Abnormal number of tubercles,"",
40113,Old-aged sensorineural hearing impairment,389.1,Sensorineural hearing loss
40114,Absence of the reflex of the tensor tympani muscle,"",
40115,Abnormality of the Eustachian tube,"",
40116,Aplasia of the Eustachian tube,"",
40117,Atresia of the Eustachian tube,"",
40118,Stenosis of the Eustachian tube,"",
40119,Unilateral conductive hearing impairment,389.2,Conductive hearing loss
40120,Abnormality of the reflex of the tensor tympanii muscle,"",
40121,Abnormality of the acoustic reflex,"",
40122,Impairment of the the acoustic reflex,"",
40123,Impairment of the reflex of the tensor tympanii muscle,"",
40124,Patent tuba eustachii,381.2,Eustachian tube disorders
40126,Abnormal vitamin B12 level,"",
40127,Abnormal sweat homeostasis,"",
40128,Abnormal sweat electrolytes,"",
40130,Abnormal serum iron,"",
40131,Abnormal motor nerve conduction velocity,781,Symptoms involving nervous and musculoskeletal systems
40132,Abnormal sensory nerve conduction velocity,"",
40133,Abnormal serum ferritin,"",
40134,Abnormal hepatic iron concentration,"",
40135,Abnormal transferrin saturation,"",
40138,Mucinous histiocytosis,"",
40141,Tardive dyskinesia,333.4,Torsion dystonia
